140.213.62.43,200,alias,www.pubgmobile.com,AkamaiGjizHost
140.213.62.43,200,alias,www.pubgmobile.com.cdn.ettdnsv.com,AkamaiGHost
140.213.62.43,200,alias,www.pubgmobile.com.edgesuite.net,AkamaiGHost
140.213.62.43,200,host,a1845.dscb.akamai.net,AkamaiGHost
140.213.62.40,200,host,a1845.dscb.akamai.net,AkamaiGHost



SUBDOMAIN


ns5.ettdnsv.com
405229.f1.download.ettdnsv.com
405243.f1.download.ettdnsv.com
1905402.f1.download.ettdnsv.com
weixin.f1.download.ettdnsv.com
weixin.f1weixin.download.ettdnsv.com
404950.d1.download.ettdnsv.com
404442.d1.download.ettdnsv.com
404293.f1.download.ettdnsv.com
404504.d1.download.ettdnsv.com
404321.f1.download.ettdnsv.com
405128.d1.download.ettdnsv.com
405141.d1.download.ettdnsv.com
404383.d1.download.ettdnsv.com
file.igamecj.com.cdn.ettdnsv.com
405135.d1.download.ettdnsv.com
403992.d1.download.ettdnsv.com
404230.d1.download.ettdnsv.com
404984.d1.download.ettdnsv.com
404913.d1.download.ettdnsv.com
403996.d1.download.ettdnsv.com
404591.d1.download.ettdnsv.com
404215.d1.download.ettdnsv.com
404800.d1.download.ettdnsv.com
404618.d1.download.ettdnsv.com
404321.d1.download.ettdnsv.com
404967.d1.download.ettdnsv.com
404812.d1.download.ettdnsv.com
com.f1.download.ettdnsv.com
404043.d1.download.ettdnsv.com
404049.d1.download.ettdnsv.com
404966.d1.download.ettdnsv.com
404687.f1.download.ettdnsv.com
404308.d1.download.ettdnsv.com
igamecj.com.f1.download.ettdnsv.com
403988.d1.download.ettdnsv.com
file.igamecj.com.f1.download.ettdnsv.com
404450.d1.download.ettdnsv.com
404912.d1.download.ettdnsv.com
1905402.d1.download.ettdnsv.com
ns3.ettdnsv.com
ns4.ettdnsv.com
ns2.ettdnsv.com
404712.d1.download.ettdnsv.com
ns1.ettdnsv.com
403361.d1.download.ettdnsv.com
404187.d1.download.ettdnsv.com
404293.d1.download.ettdnsv.com
